id,Gender,Age,Height,Weight,family_history_with_overweight,FAVC,FCVC,NCP,CAEC,SMOKE,CH2O,SCC,FAF,TUE,CALC,MTRANS_Automobile,MTRANS_Bike,MTRANS_Motorbike,MTRANS_Public_Transportation,MTRANS_Walking,class_0,class_1,class_2,class_3,class_4,class_5,class_6
15567.0,1.0,30.717727,1.76714,120.344402,1.0,1.0,2.96405,3.0,1.0,0.0,2.530035,0.0,0.992829,1.59257,1.0,True,False,False,False,False,,,,,,,
5646.0,1.0,61.0,1.75,79.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,True,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11194.0,1.0,21.0,1.65,69.0,0.0,1.0,3.0,3.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1821.0,1.0,24.201622,1.661415,100.543983,1.0,1.0,2.39728,2.95833,1.0,0.0,1.131185,0.0,0.926201,0.0,0.0,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0
15362.0,0.0,18.0,1.63,55.0,1.0,1.0,3.0,4.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,True,False,False,False,False,,,,,,,
7413.0,1.0,26.680376,1.829757,118.377601,1.0,1.0,2.57649,3.0,1.0,0.0,2.503198,0.0,0.598655,0.0026,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9522.0,1.0,24.0,1.77,73.0,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18782.0,1.0,26.945139,1.82525,120.980508,1.0,1.0,2.977585,3.0,1.0,0.0,2.923792,0.0,1.076248,0.079673,1.0,True,False,False,False,False,,,,,,,
7146.0,1.0,25.058566,1.859717,120.337664,1.0,1.0,2.9673,2.849347,1.0,0.0,2.174248,0.0,1.699181,0.0,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
957.0,0.0,23.319635,1.57206,44.918255,0.0,1.0,3.0,1.135278,2.0,0.0,2.0,0.0,1.32534,0.0,0.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2110.0,0.0,26.0,1.624099,109.978402,1.0,1.0,3.0,3.0,1.0,0.0,2.523793,0.0,0.0,0.393838,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
16111.0,0.0,19.349258,1.632193,82.412665,1.0,1.0,3.0,3.0,1.0,0.0,1.626467,0.0,0.008013,0.0,1.0,False,False,False,True,False,,,,,,,
5108.0,0.0,26.0,1.630927,111.883747,1.0,1.0,3.0,3.0,1.0,0.0,2.639816,0.0,0.0,0.244205,1.0,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
13108.0,1.0,23.0,1.717722,83.314157,1.0,1.0,2.0,2.272214,1.0,0.0,1.144467,0.0,1.067817,0.8324,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7631.0,1.0,22.976188,1.844751,89.909259,1.0,1.0,1.99124,2.372311,1.0,0.0,2.0,0.0,0.094893,0.568668,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
20316.0,0.0,26.0,1.622468,110.400847,1.0,1.0,3.0,3.0,1.0,0.0,2.70485,0.0,0.033328,0.200122,1.0,False,False,False,True,False,,,,,,,
18900.0,0.0,23.0,1.730167,83.986714,1.0,1.0,2.0,3.0,1.0,0.0,2.641489,0.0,1.624981,0.0,0.0,False,False,False,True,False,,,,,,,
19994.0,1.0,23.0,1.74,53.0,1.0,1.0,3.0,4.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,False,False,False,True,False,,,,,,,
7923.0,1.0,26.199321,1.766888,91.798103,1.0,1.0,1.27785,3.0,1.0,0.0,2.0,0.0,0.143955,1.119877,1.0,True,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0
17817.0,0.0,21.997683,1.7,50.0,1.0,1.0,2.0,3.0,2.0,0.0,1.029703,0.0,0.045651,1.0,1.0,False,False,False,True,False,,,,,,,
19698.0,0.0,21.0,1.6,60.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,False,False,False,False,True,,,,,,,
10960.0,1.0,25.0,1.6,102.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8847.0,1.0,23.0,1.705304,99.592225,1.0,1.0,2.151335,3.0,1.0,0.0,1.490613,0.0,1.995582,0.0,0.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18823.0,1.0,25.982261,1.610647,99.961731,1.0,1.0,1.492834,1.458507,1.0,0.0,2.0,0.0,0.665439,0.918468,0.0,False,False,False,True,False,,,,,,,
14480.0,0.0,21.0,1.65,59.0,1.0,1.0,2.0,3.0,3.0,0.0,2.0,0.0,1.0,0.0,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12635.0,1.0,26.680376,1.86741,119.841446,1.0,1.0,2.031246,3.0,1.0,0.0,2.730663,0.0,0.689371,0.0,1.0,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12196.0,1.0,26.490926,1.848553,121.835883,1.0,1.0,2.766612,3.0,1.0,0.0,2.839558,0.0,0.92635,0.0,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14741.0,0.0,18.0,1.65,86.0,1.0,1.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,False,False,False,True,False,,,,,,,
10391.0,0.0,20.781751,1.72692,131.335786,1.0,1.0,3.0,3.0,1.0,0.0,1.796267,0.0,1.728332,0.893514,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2960.0,0.0,21.0,1.64,49.0,1.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4640.0,0.0,18.0,1.58,55.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2399.0,0.0,19.0,1.62,45.0,0.0,0.0,3.0,3.0,2.0,0.0,2.0,0.0,3.0,0.0,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
7310.0,1.0,21.0,1.76,78.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7251.0,0.0,23.786318,1.603404,45.0,1.0,0.0,3.0,3.0,1.0,0.0,2.0,1.0,1.358185,0.947884,0.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5487.0,1.0,24.443011,1.868127,120.420406,1.0,1.0,2.959658,3.0,1.0,0.0,2.828861,0.0,0.915699,0.720411,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
19422.0,1.0,25.66668,1.773664,116.157766,1.0,1.0,1.962947,3.0,1.0,0.0,2.0,0.0,1.556709,0.424612,1.0,False,False,False,True,False,,,,,,,
18094.0,1.0,18.0,1.715118,50.92538,0.0,1.0,2.0,3.0,1.0,0.0,1.266018,0.0,0.833976,1.281541,1.0,False,False,False,True,False,,,,,,,
17960.0,1.0,21.18354,1.72,80.555875,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,False,False,False,True,False,,,,,,,
11489.0,0.0,20.338815,1.76033,55.3707,1.0,1.0,2.120185,3.03779,2.0,0.0,2.452789,0.0,2.0,1.510609,0.0,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
9597.0,1.0,30.424369,1.913252,124.070717,1.0,1.0,2.443538,3.0,1.0,0.0,1.984323,0.0,0.858554,0.114457,1.0,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17274.0,1.0,22.909992,1.876665,121.04172,1.0,1.0,2.5621,2.806566,1.0,0.0,1.738959,0.0,0.598438,0.0,1.0,False,False,False,True,False,,,,,,,
2625.0,0.0,25.653233,1.607128,104.854928,1.0,1.0,3.0,3.0,1.0,0.0,2.893062,0.0,0.029728,0.912457,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16126.0,0.0,18.0,1.598612,40.343463,0.0,1.0,2.942154,3.0,1.0,0.0,1.0,0.0,0.753782,1.36595,1.0,False,False,False,True,False,,,,,,,
10779.0,1.0,23.147644,1.825718,121.657979,1.0,1.0,2.562687,2.89292,1.0,0.0,1.943097,0.0,1.194898,0.0,1.0,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
9657.0,0.0,26.0,1.642098,111.818345,1.0,1.0,3.0,3.0,1.0,0.0,2.55057,0.0,0.0,0.224655,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3148.0,1.0,18.0,1.69,51.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7024.0,0.0,21.333429,1.696412,75.057177,1.0,1.0,2.0,3.0,1.0,0.0,1.636326,0.0,0.428259,0.402075,1.0,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
15804.0,1.0,19.858973,1.821566,85.301029,1.0,1.0,2.720701,3.0,1.0,0.0,2.290979,0.0,2.0,0.171034,1.0,False,False,False,True,False,,,,,,,
2873.0,0.0,25.97731,1.610209,102.083964,1.0,1.0,3.0,3.0,1.0,0.0,2.72005,0.0,0.233056,0.434073,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12888.0,1.0,31.346845,1.869098,120.098812,1.0,1.0,2.95841,3.0,1.0,0.0,2.530035,0.0,0.955317,1.339232,1.0,True,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8297.0,1.0,21.0,1.62,70.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0
16096.0,0.0,22.869778,1.62439,82.0,1.0,1.0,1.123939,1.0,1.0,0.0,2.0,0.0,0.0,1.301385,0.0,False,False,False,True,False,,,,,,,
14024.0,1.0,23.0,1.72,68.0,0.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
20476.0,0.0,26.0,1.62456,111.883747,1.0,1.0,3.0,3.0,1.0,0.0,2.444125,0.0,0.0,0.199227,1.0,False,False,False,True,False,,,,,,,
76.0,0.0,21.0,1.63,70.0,0.0,1.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
19673.0,0.0,19.0,1.56,55.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,True,False,,,,,,,
15858.0,1.0,19.0,1.7,79.0,0.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,False,False,False,True,False,,,,,,,
6524.0,0.0,26.0,1.643332,111.036881,1.0,1.0,3.0,3.0,1.0,0.0,2.768141,0.0,0.0,0.088236,1.0,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
12823.0,1.0,19.21164,1.856406,87.668828,1.0,1.0,2.332074,3.714833,1.0,0.0,2.429059,0.0,2.0,0.908836,1.0,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18624.0,1.0,17.888073,1.734237,95.0,1.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,0.322405,0.0,False,False,False,True,False,,,,,,,
6651.0,0.0,18.04892,1.817641,56.307019,0.0,1.0,3.0,2.900915,1.0,0.0,1.251715,0.0,2.0,0.480813,1.0,True,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4947.0,1.0,17.412629,1.849003,58.325122,1.0,1.0,2.0,4.0,1.0,0.0,2.0,0.0,2.0,0.071317,0.0,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
16630.0,0.0,20.0,1.62,60.0,1.0,1.0,3.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,False,False,False,True,False,,,,,,,
10452.0,0.0,18.0,1.5,50.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9967.0,1.0,22.0,1.673394,51.442293,1.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,0.0,1.59257,0.0,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15448.0,1.0,22.0,1.8,122.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,False,False,False,True,False,,,,,,,
93.0,0.0,18.0,1.7,50.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5166.0,1.0,20.777115,1.644692,104.321463,1.0,1.0,2.0,2.644692,1.0,0.0,2.584305,0.0,0.260079,2.0,0.0,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17204.0,1.0,26.348156,1.848553,117.398976,1.0,1.0,2.0,3.0,1.0,0.0,2.292073,0.0,0.763595,0.038253,1.0,False,False,False,True,False,,,,,,,
2731.0,0.0,36.67933,1.763465,90.0,1.0,1.0,2.81646,2.966803,1.0,0.0,1.85537,0.0,1.0,0.0,0.0,True,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
7171.0,0.0,25.940153,1.611462,104.936381,1.0,1.0,3.0,3.0,1.0,0.0,1.205548,0.0,0.010183,0.766668,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6791.0,1.0,30.699119,1.75,119.373019,1.0,1.0,2.585942,3.0,1.0,0.0,2.31083,0.0,1.981154,1.510609,1.0,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
17116.0,0.0,23.0,1.716691,51.149283,1.0,1.0,2.890535,3.0,2.0,0.0,1.274815,0.0,0.520407,1.673584,0.0,False,False,False,True,False,,,,,,,
4810.0,0.0,38.445148,1.589027,80.0,1.0,1.0,2.0,1.237454,1.0,0.0,2.807984,0.0,0.0,0.0,1.0,True,False,False,False,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
12227.0,0.0,21.0,1.65,89.8,1.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
20686.0,1.0,18.0,1.791366,108.602715,1.0,1.0,2.0,3.0,1.0,0.0,2.771469,0.0,0.0,1.604608,0.0,False,False,False,True,False,,,,,,,
2338.0,0.0,18.0,1.62,50.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12209.0,0.0,25.919571,1.792998,105.423532,1.0,1.0,3.0,3.0,1.0,0.0,2.72005,0.0,0.112122,0.838957,1.0,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0
6111.0,0.0,18.0,1.71,50.0,1.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0
7844.0,1.0,18.0,1.78,79.0,1.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
13899.0,0.0,25.986185,1.640824,107.012256,1.0,1.0,3.0,3.0,1.0,0.0,2.61939,0.0,0.0,0.565315,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1885.0,0.0,19.726522,1.523426,42.0,0.0,1.0,3.0,1.0,2.0,0.0,1.69551,0.0,0.07115,0.092736,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12324.0,1.0,23.0,1.67,84.0,0.0,1.0,2.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5773.0,0.0,21.837058,1.746411,133.747012,1.0,1.0,3.0,3.0,1.0,0.0,2.868132,0.0,1.429256,0.925843,1.0,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4323.0,0.0,26.0,1.623707,105.037463,1.0,1.0,3.0,3.0,1.0,0.0,2.553198,0.0,0.0,0.503896,1.0,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8190.0,1.0,19.0,1.89,79.0,0.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0
12276.0,1.0,41.0,1.78,99.530971,1.0,0.0,2.823179,1.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,True,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20354.0,1.0,30.022598,1.919543,128.261402,1.0,1.0,2.499388,3.0,1.0,0.0,1.919629,0.0,1.016254,0.630866,1.0,False,False,False,True,False,,,,,,,
2.0,0.0,18.0,1.71146,50.165754,1.0,1.0,1.880534,1.411685,1.0,0.0,1.910378,0.0,0.866045,1.673584,0.0,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16115.0,1.0,23.246702,1.775626,95.564428,1.0,1.0,2.0,3.0,1.0,0.0,2.269564,0.0,3.0,2.0,2.0,False,False,False,True,False,,,,,,,
5255.0,1.0,22.87795,1.7456,95.324282,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,0.0,1.441605,0.0,False,False,False,True,False,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2759.0,0.0,18.0,1.611434,84.493156,1.0,1.0,2.907062,3.0,1.0,0.0,2.104337,0.0,0.0,0.539876,0.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13886.0,0.0,18.0,1.7,50.0,0.0,1.0,1.00876,3.0,2.0,0.0,1.005727,0.0,0.82434,1.0,1.0,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11756.0,0.0,19.091346,1.631662,82.0,1.0,1.0,2.843456,1.0,1.0,0.0,1.0,0.0,0.0,1.554404,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
9629.0,0.0,24.063874,1.656504,113.90506,1.0,1.0,3.0,3.0,1.0,0.0,2.387991,0.0,0.268801,0.007872,1.0,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0
9425.0,1.0,22.867719,1.849507,121.527369,1.0,1.0,3.0,2.693646,1.0,0.0,1.81031,0.0,1.280191,0.0,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7849.0,1.0,22.087056,1.733439,114.144378,1.0,1.0,2.938687,2.877583,1.0,0.0,2.15687,0.0,1.912981,0.934493,1.0,False,False,False,True,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3175.0,1.0,20.0,1.67,67.0,0.0,1.0,2.0,3.0,3.0,0.0,2.0,0.0,2.0,0.0,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10041.0,0.0,20.0,1.61,65.0,0.0,1.0,1.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,0.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
15651.0,0.0,20.0,1.75,76.0,1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,True,False,False,False,False,,,,,,,
2465.0,0.0,25.919241,1.626503,110.714711,1.0,1.0,3.0,3.0,1.0,0.0,2.822871,0.0,0.943058,0.926443,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1293.0,1.0,20.586978,1.942725,104.988925,1.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5393.0,0.0,37.096353,1.56948,80.0,1.0,1.0,2.01695,1.893811,1.0,0.0,1.0,0.0,0.104707,0.0,1.0,True,False,False,False,False,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5404.0,1.0,23.0,1.74,75.0,0.0,1.0,2.0,3.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0
13133.0,1.0,25.919571,1.707613,102.083964,1.0,1.0,2.9553,3.0,1.0,0.0,1.0,0.0,1.089891,0.020153,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
13215.0,1.0,30.79626,1.670774,101.544589,1.0,1.0,2.57649,2.301129,1.0,0.0,1.0,0.0,1.771754,0.0,1.0,True,False,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8641.0,1.0,18.0,1.845399,59.619485,1.0,1.0,2.0,4.0,1.0,0.0,2.0,0.0,2.784471,1.34403,0.0,True,False,False,False,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7842.0,1.0,18.024744,1.694952,52.058335,1.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,0.095389,1.0,1.0,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0
11624.0,0.0,18.164768,1.805445,152.567671,1.0,1.0,2.780699,3.0,1.0,0.0,2.365188,0.0,2.891986,0.760091,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12065.0,1.0,31.327609,1.7088,83.986895,1.0,1.0,2.911877,2.938902,1.0,0.0,2.98235,0.0,1.504003,0.688293,1.0,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3621.0,1.0,23.779235,1.719509,80.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,1.0,1.425852,0.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2317.0,1.0,18.014333,1.760029,112.10074,1.0,1.0,2.0,3.0,1.0,0.0,3.0,0.0,1.0,0.696948,1.0,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0
7086.0,0.0,26.0,1.602025,111.539494,1.0,1.0,3.0,3.0,1.0,0.0,2.709654,0.0,0.0,0.123861,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2185.0,0.0,19.773303,1.65,77.390983,1.0,0.0,2.0,3.0,1.0,0.0,2.0,0.0,0.02112,0.071028,0.0,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4477.0,1.0,36.67933,1.741377,98.579156,1.0,1.0,2.530233,1.782109,1.0,0.0,2.668261,0.0,1.538922,0.0,1.0,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
10082.0,0.0,22.771612,1.605469,82.0,1.0,1.0,1.188089,1.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1155.0,0.0,22.0,1.64,56.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12481.0,0.0,28.0,1.68,74.0,0.0,1.0,2.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0
329.0,0.0,18.181821,1.707557,82.853749,1.0,1.0,2.0,3.0,1.0,0.0,2.184768,0.0,1.0,1.969507,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
12797.0,1.0,42.586285,1.754711,81.918809,1.0,1.0,2.159033,2.122545,1.0,0.0,1.490613,0.0,0.994592,0.0,1.0,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
9920.0,1.0,19.789291,1.67805,79.621463,0.0,0.0,2.0,1.894384,1.0,0.0,1.990517,0.0,1.0,1.0,0.0,False,False,False,True,False,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11527.0,1.0,21.697278,1.690727,96.738014,1.0,1.0,2.0,3.0,1.0,0.0,2.697661,0.0,0.0,1.801322,0.0,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17965.0,0.0,18.0,1.72,52.0,1.0,1.0,3.0,3.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,False,False,False,True,False,,,,,,,
3227.0,0.0,33.009285,1.6,66.611273,1.0,1.0,3.0,2.218285,1.0,0.0,2.0,0.0,1.997529,0.0,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6521.0,1.0,30.610436,1.771915,120.549592,1.0,1.0,2.225149,3.0,1.0,0.0,2.358038,0.0,0.863158,0.315918,1.0,True,False,False,False,False,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2997.0,0.0,21.501721,1.817231,152.083964,1.0,1.0,3.0,3.0,1.0,0.0,2.351207,0.0,0.813917,0.671458,1.0,False,False,False,True,False,0.0,1.0,0.0,0.0,0.0,0.0,0.0
17729.0,1.0,36.67933,1.762921,119.117122,1.0,1.0,2.585942,3.0,1.0,0.0,2.145368,0.0,0.597863,0.0,1.0,True,False,False,False,False,,,,,,,
15013.0,1.0,40.174191,1.762921,109.910012,1.0,1.0,2.215464,1.032887,1.0,0.0,1.017006,0.0,1.07672,0.211632,0.0,True,False,False,False,False,,,,,,,
4392.0,0.0,19.0,1.605314,45.0,0.0,1.0,3.0,3.0,2.0,0.0,2.0,0.0,1.392665,0.0,1.0,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0
15017.0,0.0,25.955014,1.753716,105.042194,1.0,1.0,3.0,3.0,1.0,0.0,2.094901,0.0,0.07089,0.59927,1.0,False,False,False,True,False,,,,,,,
17518.0,1.0,25.447208,1.848965,117.398976,1.0,1.0,2.037042,3.0,1.0,0.0,2.436261,0.0,1.112504,0.020044,1.0,False,False,False,True,False,,,,,,,
18545.0,1.0,23.096353,1.75655,118.237782,1.0,1.0,2.944287,3.0,1.0,0.0,2.0,0.0,1.926381,0.062167,0.0,False,False,False,True,False,,,,,,,
16494.0,1.0,18.0,1.83,67.0,1.0,1.0,2.0,3.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,False,False,False,True,False,,,,,,,
2463.0,1.0,18.0,1.75,108.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,False,False,False,True,False,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12131.0,0.0,20.781751,1.771817,137.79299,1.0,1.0,3.0,3.0,1.0,0.0,2.832004,0.0,1.541072,1.0,1.0,False,False,False,True,False,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2846.0,0.0,16.0,1.66,64.0,1.0,0.0,3.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,False,False,False,False,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0
15050.0,1.0,18.0,1.844749,52.0,1.0,1.0,3.0,3.0,1.0,0.0,3.0,1.0,1.0,1.676944,1.0,False,False,False,True,False,,,,,,,
